,Warehouse id,Region,SKU id,01-04-2018 00:00,01-05-2018 00:00,01-06-2018 00:00,01-07-2018 00:00,01-08-2018 00:00,01-09-2018 00:00,01-10-2018 00:00,01-11-2018 00:00,01-12-2018 00:00,01-01-2019 00:00,01-02-2019 00:00,01-03-2019 00:00,01-04-2019 00:00,01-05-2019 00:00,01-06-2019 00:00,01-07-2019 00:00,01-08-2019 00:00,01-09-2019 00:00,01-10-2019 00:00,01-11-2019 00:00,01-12-2019 00:00,01-01-2020 00:00,01-02-2020 00:00,01-03-2020 00:00,01-04-2020 00:00,01-05-2020 00:00,01-06-2020 00:00,01-07-2020 00:00,01-08-2020 00:00,01-09-2020 00:00,01-10-2020 00:00,01-11-2020 00:00,01-12-2020 00:00,01-01-2021 00:00,01-02-2021 00:00,01-03-2021 00:00,01-04-2021 00:00,01-05-2021 00:00
741,3,WEST,222,65.0,145.0,673.0,145.0,121.0,49.0,65.0,1.0,651.6666667,97.0,1129.0,409.0,241.0,121.0,841.0,49.0,597.0,65.0,385.0,417.0,417.0,577.0,513.0,161.0,1.0,33.0,81.0,209.0,257.0,337.0,737.0,337.0,913.0,733.0,529.0,646.3333333,1.0,513.0
742,3,WEST,223,33.0,21.0,51.0,45.0,9.0,33.0,21.0,9.0,9.0,48.33333333,9.0,45.0,69.0,9.0,73.0,21.0,21.0,17.0,57.0,25.0,57.0,41.0,21.0,9.0,9.0,9.0,25.0,17.0,17.0,65.0,63.66666667,41.0,73.0,41.0,17.0,9.0,9.0,9.0
743,3,WEST,224,49.0,1.0,49.0,17.0,9.0,1.0,137.0,49.0,121.0,1.0,1.0,145.0,25.0,49.0,1.0,121.0,1.0,53.0,121.0,25.0,121.0,73.0,33.0,49.0,1.0,1.0,25.0,49.0,1.0,1.0,49.0,25.0,1.0,49.0,1.0,1.0,1.0,73.0
744,3,WEST,225,29.0,7.0,19.0,19.0,39.0,7.0,39.0,7.0,179.0,43.0,13.0,244.3333333,27.0,7.0,25.0,7.0,17.0,15.0,55.0,31.0,55.0,47.0,7.0,83.0,7.0,7.0,7.0,23.0,15.0,15.0,39.0,212.3333333,63.0,143.0,55.0,103.0,7.0,63.0
745,3,WEST,226,6.0,6.0,32.66666667,38.0,6.0,6.0,27.33333333,22.0,38.0,6.0,6.0,38.0,38.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,38.0,38.0,38.0,6.0,6.0,6.0,6.0,6.0,38.0,6.0,6.0,6.0,22.0,6.0,22.0,6.0,6.0,6.0
749,3,WEST,230,90.0,150.6666667,106.0,62.0,78.0,90.0,98.0,142.0,118.0,78.0,34.0,130.0,140.0,118.0,118.0,74.0,122.0,70.0,110.0,70.0,122.0,26.0,118.0,78.0,14.0,14.0,14.0,14.0,14.0,22.0,62.0,22.0,64.0,174.0,190.0,194.0,26.0,62.0
750,3,WEST,231,66.0,150.0,122.0,30.0,42.0,90.0,69.0,96.0,69.0,12.0,24.0,126.0,144.0,36.0,126.0,30.0,66.0,54.0,18.0,120.0,72.0,60.0,82.0,24.0,6.0,6.0,6.0,6.0,6.0,6.0,36.0,24.0,54.0,96.0,120.0,138.0,12.0,30.0
751,3,WEST,232,17.0,23.0,11.0,17.0,11.0,53.0,23.0,41.0,17.0,29.0,11.0,32.0,41.0,61.0,53.0,41.0,41.0,59.0,41.0,63.0,53.0,35.0,41.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,71.0,35.0,59.0,77.0,29.0,23.0,11.0,71.0
752,3,WEST,233,76.0,28.0,20.0,28.0,20.0,44.0,116.0,100.0,88.0,117.3333333,20.0,28.0,68.0,20.0,28.0,20.0,44.0,84.0,20.0,60.0,20.0,20.0,164.0,20.0,20.0,116.0,36.0,20.0,20.0,20.0,20.0,20.0,20.0,164.0,124.0,52.0,28.0,36.0
753,4,SOUTH,1,142.0,103.0,37.0,226.0,19.0,40.0,52.0,79.0,58.0,82.0,64.0,235.0,85.0,82.0,64.0,40.0,64.0,34.0,22.0,34.0,67.0,40.0,115.0,142.0,19.0,58.0,67.0,28.0,31.0,911.0,912.0,34.0,19.0,37.0,76.0,73.0,112.0,19.0
754,4,SOUTH,2,99.33333333,106.0,22.0,58.0,38.0,18.0,22.0,22.0,58.0,70.0,71.33333333,130.0,90.0,126.0,90.0,38.0,18.0,18.0,102.0,74.0,38.0,22.0,46.0,30.0,10.0,134.0,30.0,10.0,42.0,70.0,10.0,38.0,22.0,18.0,50.0,74.0,30.0,50.0
755,4,SOUTH,3,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,19.0,15.0,15.0,19.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,17.66666667,15.0
756,4,SOUTH,4,196.0,58.0,120.0,54.0,58.0,224.0,204.0,86.0,190.0,108.0,94.0,310.0,224.0,140.0,208.0,116.0,130.0,184.0,178.0,130.0,100.0,44.0,286.0,278.0,6.0,66.0,88.0,64.0,116.0,1709.333333,1708.0,112.0,32.0,200.0,206.0,152.0,190.0,64.0
757,4,SOUTH,5,250.0,232.0,154.0,244.0,127.0,130.0,232.0,169.0,154.0,58.0,130.0,166.0,271.0,337.0,184.0,187.0,157.0,94.0,556.0,562.0,82.0,229.0,253.0,415.0,183.0,115.0,151.0,136.0,352.0,1057.0,730.0,178.0,130.0,154.0,364.0,817.0,727.0,40.0
758,4,SOUTH,6,33.0,33.0,18.0,27.0,3.0,3.0,3.0,3.0,6.0,3.0,3.0,42.0,3.0,3.0,21.0,18.0,15.0,9.0,12.0,3.0,27.0,15.0,3.0,9.0,3.0,6.0,3.0,6.0,3.0,24.0,6.0,3.0,3.0,33.0,21.0,18.0,12.0,3.0
759,4,SOUTH,7,965.0,753.0,661.0,573.0,1029.0,521.0,1485.0,933.0,673.0,1193.0,801.0,717.0,1125.0,1401.0,1321.0,937.0,1437.0,917.0,1381.0,1129.0,1133.0,1309.0,849.0,533.0,558.3333333,1137.0,1361.0,1293.0,1165.0,1005.0,1338.333333,1253.0,1533.0,905.0,1013.0,869.0,1041.0,381.0
760,4,SOUTH,8,1480.0,1308.0,912.0,864.0,1276.0,828.0,1144.0,1308.0,692.0,1044.0,1128.0,1564.0,1656.0,672.0,1448.0,980.0,1340.0,1144.0,1352.0,1420.0,768.0,1020.0,1108.0,932.0,740.0,1280.0,1492.0,1352.0,1304.0,1216.0,1664.0,1348.0,1104.0,760.0,1036.0,1264.0,696.0,220.0
761,4,SOUTH,234,126.0,120.0,73.0,79.0,107.0,82.0,140.0,109.0,81.0,90.0,87.0,122.0,83.0,73.0,89.0,81.0,101.0,61.0,105.0,83.0,91.0,65.0,63.0,79.0,63.66666667,97.0,83.0,79.0,69.0,73.0,97.0,31.0,59.0,59.0,27.0,59.0,61.0,43.0
762,4,SOUTH,9,453.0,235.0,377.0,381.0,436.3333333,199.0,519.0,291.0,295.0,329.0,219.0,369.0,399.0,263.0,375.0,309.0,523.0,475.0,339.0,411.0,207.0,415.0,323.0,397.0,19.0,155.0,307.0,359.0,275.0,523.0,311.0,511.0,399.0,479.0,471.0,527.0,259.0,19.0
763,4,SOUTH,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,48.0,186.0,274.0,160.0,250.0,218.0,191.0,281.0,330.0,378.0,369.3333333,262.0,10.0,158.0,106.0,410.0,266.0,409.0,438.3333333,418.0,380.0,262.0,340.0,438.0,326.0,172.0
764,4,SOUTH,13,2690.0,1794.0,1554.0,1234.0,522.0,938.0,1810.0,2674.0,1078.0,1634.0,650.0,2626.0,2450.0,2282.0,1938.0,1374.0,1354.0,1194.0,786.0,1498.0,802.0,1642.0,978.0,682.0,914.0,2042.0,1826.0,570.0,922.0,1226.0,962.0,498.0,818.0,762.0,578.0,842.0,762.0,567.3333333
765,4,SOUTH,17,362.0,138.0,151.3333333,282.0,66.0,242.0,66.0,690.0,330.0,858.0,250.0,754.0,850.0,386.0,722.0,290.0,514.0,298.0,778.0,378.0,842.0,378.0,551.3333333,330.0,18.0,322.0,850.0,402.0,394.0,490.0,378.0,362.0,418.0,274.0,218.0,410.0,186.0,18.0
775,4,SOUTH,25,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,127.6666667,143.0,87.0,53.0,65.0,69.0,67.0,19.0,3.0,76.33333333,3.0,3.0,131.0,163.0,139.0,75.0,99.0,137.0,181.0,183.0,41.0,91.0,77.0,67.0,51.0
780,4,SOUTH,30,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,585.0,429.0,543.0,714.0,654.0,561.0,357.0,309.0,231.0,393.0,375.0,714.0,780.0,753.0,507.0,3.0,477.0,396.0,213.0,825.0,609.0,758.0,804.0,741.0,348.0,558.0,576.0,342.0,315.0
781,4,SOUTH,31,218.0,408.0,409.6666667,224.0,278.3333333,158.0,245.0,241.0,249.0,195.0,185.0,314.0,232.0,186.0,181.0,146.0,77.0,160.0,137.0,147.0,134.0,81.0,108.0,110.0,20.0,80.0,126.0,82.0,90.0,86.0,152.0,126.0,108.0,92.0,96.0,95.0,56.0,20.0
782,4,SOUTH,32,2106.0,2106.0,1702.0,1063.0,1702.0,970.0,880.0,928.0,961.0,691.0,808.0,898.0,937.0,769.0,709.0,589.0,313.0,517.0,406.0,520.0,325.0,226.0,499.0,205.0,19.0,301.0,340.0,19.0,343.0,247.0,331.0,355.0,307.0,229.0,163.0,250.0,115.0,73.0
784,4,SOUTH,237,480.0,40.0,331.3333333,274.0,400.0,282.0,260.0,326.0,288.0,378.0,252.0,308.0,492.0,550.0,380.0,246.0,212.0,302.0,294.0,396.0,204.0,250.0,226.0,230.0,4.0,252.0,228.0,188.0,260.0,30.0,332.0,356.0,166.0,120.0,172.0,136.0,6.0,4.0
785,4,SOUTH,34,1027.333333,1027.333333,658.0,222.0,66.0,414.0,346.0,378.0,294.0,538.0,274.0,438.0,386.0,394.0,462.0,262.0,138.0,218.0,186.0,266.0,162.0,130.0,146.0,182.0,10.0,82.0,174.0,170.0,154.0,54.0,106.0,194.0,130.0,50.0,66.0,46.0,10.0,10.0
786,4,SOUTH,239,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,30.0,42.0,261.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,252.0,12.0,306.0,306.0,12.0,12.0,12.0,42.0,12.0
787,4,SOUTH,240,13.0,13.0,13.0,13.0,13.0,41.0,23.0,34.0,13.0,17.0,13.0,13.0,31.0,15.0,73.0,15.0,51.0,13.0,13.0,13.0,13.0,13.0,13.0,57.0,13.0,14.0,101.0,73.0,463.0,386.3333333,113.0,229.0,340.6666667,33.0,101.0,63.0,229.0,49.0
788,4,SOUTH,354,46.0,62.0,56.0,54.0,36.0,44.0,34.0,77.0,34.0,89.0,98.0,18.0,106.0,30.0,44.0,94.0,19.0,79.33333333,18.0,18.0,18.0,18.0,22.0,38.0,18.0,18.0,28.0,50.0,18.0,101.3333333,118.0,18.0,102.0,118.0,18.0,18.0,18.0,18.0
791,4,SOUTH,37,940.3333333,875.0,599.0,659.0,875.0,623.0,595.0,427.0,503.0,547.0,363.0,739.0,771.0,539.0,627.0,219.0,227.0,171.0,331.0,435.0,427.0,295.0,323.0,271.0,172.3333333,243.0,379.0,227.0,355.0,251.0,315.0,371.0,395.0,427.0,163.0,207.0,167.0,51.0
792,4,SOUTH,39,829.0,609.0,577.0,467.0,793.0,369.0,461.0,657.0,409.0,399.0,393.0,619.0,729.0,597.0,617.0,473.0,397.0,513.0,485.0,421.0,413.0,509.0,551.0,365.0,285.0,473.0,597.0,509.0,533.0,389.0,713.0,481.0,553.0,397.0,383.0,431.0,341.0,273.6666667
793,4,SOUTH,40,1407.0,979.0,1267.0,823.0,379.0,1475.0,1175.0,1019.0,1075.0,811.0,1143.0,1291.0,1523.0,1513.666667,1371.0,839.0,887.0,999.0,1183.0,1219.0,919.0,811.0,983.0,815.0,592.3333333,955.0,1155.0,299.0,1239.0,683.0,1307.0,951.0,903.0,379.0,495.0,431.0,279.0,111.0
795,4,SOUTH,243,437.0,437.0,400.0,286.0,187.0,139.0,199.0,235.0,217.0,241.0,205.0,271.0,277.0,193.0,295.0,151.0,211.0,115.0,127.0,199.0,103.0,100.0,127.0,109.0,13.0,151.0,103.0,91.0,109.0,79.0,181.0,199.0,157.0,139.0,67.0,61.0,121.0,31.0
799,4,SOUTH,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,41.0,17.0,9.0,65.0,33.0,25.0,9.0,1.0,17.0,81.0,58.33333333,1.0,1.0,41.0,46.33333333,1.0,33.0,73.0,57.0,1.0,1.0
800,4,SOUTH,46,17.0,105.0,145.0,57.0,73.0,81.0,49.0,73.0,49.0,113.0,17.0,97.0,17.0,57.0,33.0,73.0,113.0,17.0,89.0,89.0,185.0,225.0,113.0,153.0,17.0,81.0,169.0,214.3333333,185.0,169.0,177.0,187.6666667,49.0,225.0,145.0,97.0,105.0,49.0
801,4,SOUTH,47,1441.0,1478.0,1205.0,776.0,1154.0,965.0,827.0,800.0,842.0,842.0,674.0,1250.0,1310.0,944.0,998.0,689.0,632.0,758.0,608.0,1169.0,650.0,539.0,680.0,491.0,315.0,440.0,608.0,398.0,722.0,470.0,629.0,638.0,578.0,314.0,380.0,575.0,242.0,92.0
802,4,SOUTH,50,134.0,122.0,126.0,158.0,82.0,110.0,82.0,110.0,82.0,70.0,66.0,138.0,158.0,122.0,106.0,114.0,62.0,86.0,130.0,106.0,94.0,102.0,98.0,94.0,6.0,82.0,132.0,118.0,66.0,84.66666667,150.0,146.0,146.0,154.0,74.0,150.0,6.0,54.66666667
803,4,SOUTH,51,985.3333333,1004.0,842.0,970.0,846.0,590.0,864.0,654.0,796.0,618.0,454.0,866.0,1002.0,972.0,870.0,542.0,448.0,646.0,578.0,592.0,550.0,510.0,586.0,384.0,265.3333333,398.0,522.0,462.0,530.0,330.0,510.0,546.0,614.0,386.0,350.0,290.0,214.0,70.0
804,4,SOUTH,53,611.6666667,393.0,451.6666667,289.0,373.0,201.0,245.0,345.0,229.0,161.0,197.0,413.0,365.0,285.0,301.0,213.0,213.0,253.0,385.0,229.0,229.0,257.0,269.0,217.0,5.0,197.0,285.0,69.0,205.0,253.0,341.0,229.0,269.0,229.0,169.0,233.0,141.0,45.0
811,4,SOUTH,60,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,82.0,182.0,293.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,122.0,2.0,2.0,2.0,2.0,2.0
812,4,SOUTH,61,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,104.0,3824.0,3544.0,6336.0,2898.666667,120.0,232.0,280.0,20.0,20.0,20.0,20.0,340.0,244.0,20.0,20.0,20.0,572.0,40.0,20.0,420.0,20.0,20.0,20.0,20.0,7280.0,64.0,20.0
815,4,SOUTH,416,307.0,187.0,225.0,129.0,65.0,305.0,143.0,189.6666667,133.0,167.0,153.0,245.0,151.0,99.0,111.0,199.0,111.0,73.0,211.0,229.0,125.0,139.0,151.0,121.0,1.0,45.0,157.0,65.0,1.0,1.0,79.0,229.0,203.0,87.0,153.0,21.0,155.0,17.0
816,4,SOUTH,64,197.0,191.0,179.0,89.0,173.0,92.0,107.0,143.0,101.0,146.0,131.0,128.0,191.0,32.0,206.0,185.0,65.0,62.0,152.0,134.0,89.0,101.0,101.0,77.0,50.0,68.0,182.0,95.0,98.0,29.0,218.0,203.0,143.0,92.0,89.0,110.0,23.0,20.0
817,4,SOUTH,65,119.0,77.0,77.0,59.0,38.0,17.0,104.0,35.0,17.0,86.0,38.0,71.0,71.0,68.0,17.0,92.0,17.0,101.0,107.0,50.0,116.0,35.0,41.0,20.0,17.0,86.0,89.0,83.0,84.0,50.0,86.0,68.0,50.0,47.0,89.0,26.0,35.0,26.0
821,4,SOUTH,69,349.0,357.0,241.0,193.0,211.0,193.0,115.0,403.0,217.0,127.0,259.0,250.0,277.0,271.0,223.0,127.0,265.0,91.0,235.0,235.0,139.0,217.0,223.0,154.0,76.0,55.0,319.0,175.0,439.0,247.0,217.0,337.0,295.0,160.0,202.0,457.0,187.0,73.0
822,4,SOUTH,70,173.0,137.0,133.0,41.0,73.0,57.0,73.0,165.0,25.0,55.0,141.0,109.0,125.0,105.0,135.0,61.0,133.0,103.0,165.0,209.0,125.0,181.0,117.0,121.0,74.33333333,89.0,93.0,97.0,158.3333333,141.0,177.0,133.0,117.0,173.0,177.0,177.0,121.0,45.0
823,4,SOUTH,71,97.0,97.0,73.0,51.0,69.0,53.0,51.0,39.0,31.0,48.0,23.0,51.0,47.0,51.0,31.0,39.0,31.0,61.0,47.0,75.0,31.0,31.0,93.0,37.0,33.0,49.0,43.0,73.0,33.0,87.0,87.0,67.0,83.0,90.0,21.0,27.0,29.0,21.0
824,4,SOUTH,72,129.0,99.0,115.0,67.0,127.0,75.0,73.0,111.0,97.0,81.0,91.0,65.0,129.0,121.0,105.0,71.0,105.0,69.0,57.0,89.0,61.0,107.0,41.0,81.0,41.66666667,39.0,34.0,51.0,109.0,89.0,77.0,59.0,97.0,95.0,71.0,33.0,20.33333333,11.0
827,4,SOUTH,245,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,37.0,181.0,325.0,133.0,19.0,19.0,118.0,19.0,19.0,19.0,19.0,115.0,19.0,205.0,157.0,283.0,19.0,247.0,325.0,229.0,145.0,211.0,149.0,181.0,37.0,22.0
828,4,SOUTH,246,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,44.0,84.66666667,65.0,65.0,83.0,16.0,16.0,16.0,16.0,16.0,16.0,52.0,16.0,70.0,60.0,82.0,22.0,92.0,90.66666667,77.0,86.0,48.0,38.0,22.0,16.0,16.0
830,4,SOUTH,77,6.0,6.0,6.0,6.0,6.0,6.0,6.0,42.0,20.0,12.0,6.0,18.0,28.0,38.0,68.0,43.0,6.0,6.0,6.0,51.0,38.0,32.0,52.0,32.0,6.0,38.0,24.0,22.0,48.0,16.0,34.0,68.0,74.0,48.0,48.0,40.0,6.0,6.0
831,4,SOUTH,78,129.0,11.0,96.0,75.0,109.0,71.0,71.0,103.0,40.0,110.0,65.0,83.0,87.0,107.0,65.0,79.0,122.0,125.0,101.0,137.0,59.0,102.3333333,87.0,149.0,7.0,47.0,91.0,97.0,135.0,91.0,141.0,133.0,135.0,69.0,83.0,121.0,7.0,17.0
832,4,SOUTH,79,83.0,67.0,103.0,23.0,79.0,59.0,59.0,79.0,27.0,33.0,43.0,55.0,15.0,35.0,25.0,23.0,103.0,111.0,35.0,51.0,31.0,63.0,59.0,85.0,15.0,15.0,114.3333333,79.0,19.0,59.0,35.0,59.0,67.0,87.0,83.0,71.0,19.0,15.0
833,4,SOUTH,248,244.0,228.0,156.0,164.0,180.0,284.0,212.0,268.0,172.0,240.0,196.0,284.0,196.0,260.0,164.0,100.0,180.0,308.0,129.3333333,52.0,116.0,164.0,156.0,140.0,20.0,132.0,196.0,76.0,132.0,84.0,164.0,108.0,180.0,68.0,124.0,100.0,20.0,20.0
834,4,SOUTH,404,531.0,381.0,525.0,150.0,501.0,165.0,282.0,318.0,159.0,207.0,393.0,357.0,459.0,291.0,339.0,222.0,150.0,234.0,273.0,282.0,309.0,138.0,237.0,111.0,113.0,219.0,285.0,243.0,297.0,99.0,207.0,423.0,231.0,135.0,159.0,177.0,105.0,45.0
835,4,SOUTH,417,125.3333333,76.0,126.0,83.0,94.0,88.0,54.0,124.0,70.0,82.0,76.0,140.0,112.0,110.0,84.0,68.0,77.0,52.0,83.0,112.0,86.0,85.0,106.0,42.0,28.0,22.0,144.0,76.0,112.0,52.0,32.0,120.0,74.0,87.0,95.0,86.0,58.0,26.0
836,4,SOUTH,80,1059.0,1317.666667,1199.0,781.0,1331.0,809.0,1011.0,983.0,705.0,885.0,1075.0,1337.0,1595.0,1357.0,1237.0,945.0,767.0,683.0,1087.0,1273.0,795.0,651.0,927.0,631.0,612.3333333,1195.0,947.0,1003.0,1047.0,623.0,843.0,1179.0,1049.0,365.0,651.0,817.0,685.0,325.0
837,4,SOUTH,81,1379.0,1211.0,787.0,587.0,835.0,419.0,843.0,963.0,611.0,787.0,1203.0,923.0,627.0,893.6666667,427.0,203.0,619.0,859.0,1123.0,675.0,491.0,1091.0,1091.0,739.0,11.0,159.0,921.6666667,699.0,1355.0,763.0,1275.0,1451.0,1299.0,627.0,867.0,795.0,275.0,107.0
838,4,SOUTH,82,437.0,437.0,332.3333333,175.0,293.0,201.0,217.0,169.0,137.0,175.0,181.0,193.0,245.0,181.0,93.0,249.0,29.0,169.0,321.0,9.0,213.0,109.0,61.0,89.0,9.0,261.0,145.0,93.0,293.0,145.0,153.0,241.0,93.0,145.0,57.0,133.0,49.0,41.0
839,4,SOUTH,84,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,17.0,30.0,23.0,25.0,30.0,17.0,17.0,17.0,18.0,17.0,183.0,33.0,17.0,71.0,112.0,319.0,117.0,180.0,296.6666667,41.0,169.0,101.0,165.0,152.0,252.6666667,25.0
840,4,SOUTH,86,12.0,52.0,96.0,72.0,64.0,84.0,80.0,93.33333333,84.0,56.0,80.0,89.33333333,76.0,48.0,96.0,16.0,84.0,84.0,64.0,72.0,52.0,68.0,52.0,12.0,12.0,68.0,53.0,34.0,72.0,64.0,80.0,80.0,92.0,68.0,60.0,88.0,32.0,16.0
841,4,SOUTH,250,140.0,320.0,116.0,260.0,344.0,182.0,242.0,296.0,224.0,134.0,254.0,296.0,320.0,218.0,314.0,188.0,200.0,230.0,194.0,338.0,122.0,152.0,212.0,146.0,116.0,182.0,188.0,188.0,230.0,140.0,182.0,206.0,344.0,170.0,164.0,140.0,80.0,80.0
843,4,SOUTH,359,3.0,3.0,117.0,171.0,159.0,81.0,117.0,135.0,105.0,75.0,159.0,195.0,165.0,159.0,27.0,51.0,141.0,141.0,99.0,183.0,141.0,105.0,63.0,63.0,3.0,81.0,123.0,153.0,63.0,99.0,15.0,3.0,111.0,93.0,57.0,189.0,3.0,6.0
844,4,SOUTH,88,2408.0,2078.0,1037.0,1709.0,2336.0,1103.0,1565.0,1634.0,1514.0,1427.0,1139.0,1586.0,2396.0,1913.0,1526.0,953.0,839.0,968.0,1112.0,1286.0,746.0,1052.0,917.0,758.0,606.0,1052.0,1142.0,896.0,1142.0,824.0,890.0,1328.0,1568.0,461.0,578.0,614.0,554.0,344.0
845,4,SOUTH,251,905.0,859.0,451.0,175.0,615.0,487.0,691.0,793.0,529.0,613.0,379.0,772.0,889.0,577.0,553.0,361.0,361.0,445.0,364.0,454.0,361.0,445.0,535.0,457.0,13.0,343.0,172.0,301.0,253.0,463.0,373.0,487.0,547.0,232.0,295.0,301.0,133.0,31.0
846,4,SOUTH,361,113.0,13.0,121.0,85.0,157.0,115.0,1.0,121.0,161.0,121.0,109.0,157.0,142.0,121.0,193.0,133.0,97.0,1.0,133.0,109.0,109.0,157.0,97.0,121.0,1.0,25.0,97.0,37.0,145.0,121.0,145.0,13.0,61.0,13.0,121.0,97.0,61.0,19.0
847,4,SOUTH,89,296.3333333,315.0,179.0,275.0,231.0,147.0,167.0,243.0,135.0,195.0,187.0,215.0,255.0,243.0,271.0,207.0,115.0,119.0,183.0,163.0,127.0,67.0,179.0,87.0,53.0,53.0,123.0,107.0,143.0,51.0,107.0,155.0,177.0,77.0,59.0,155.0,55.0,27.0
848,4,SOUTH,90,87.0,7.0,44.0,7.0,7.0,55.0,25.0,37.0,28.0,25.0,52.0,58.0,22.0,25.0,28.0,7.0,31.0,19.0,10.0,25.0,31.0,19.0,19.0,19.0,7.0,40.0,76.0,61.0,34.0,28.0,73.0,16.0,100.0,22.0,40.0,43.0,31.0,7.0
849,4,SOUTH,92,1.0,1.0,1.0,1.0,50.33333333,41.0,35.0,19.0,31.0,37.0,31.0,43.0,41.0,57.66666667,35.0,41.0,25.0,21.0,37.0,23.0,31.0,15.0,29.0,25.0,1.0,11.0,53.0,11.0,33.0,21.0,53.0,1.0,33.0,43.0,35.0,19.0,5.0,1.0
850,4,SOUTH,93,16.0,16.0,16.0,40.0,114.6666667,108.0,84.0,136.0,88.0,88.0,80.0,144.0,152.0,184.0,56.0,122.6666667,88.0,160.0,124.0,124.0,100.0,104.0,40.0,16.0,16.0,16.0,16.0,184.0,64.0,68.0,184.0,108.0,52.0,104.0,136.0,16.0,16.0,16.0
851,4,SOUTH,95,33.0,25.0,21.0,5.0,5.0,5.0,45.0,29.0,37.0,29.0,25.0,9.0,45.0,5.0,33.0,5.0,5.0,29.0,25.0,29.0,13.0,41.0,39.66666667,17.0,5.0,21.0,17.0,41.0,41.0,9.0,17.0,33.0,21.0,5.0,13.0,21.0,5.0,9.0
853,4,SOUTH,97,1044.0,324.0,180.0,852.0,692.0,524.0,680.0,1032.0,832.0,520.0,484.0,604.0,580.0,812.0,656.0,410.6666667,524.0,408.0,532.0,832.0,580.0,300.0,476.0,456.0,4.0,296.0,744.0,12.0,260.0,4.0,164.0,574.6666667,412.0,384.0,444.0,404.0,372.0,12.0
854,4,SOUTH,98,376.0,228.0,456.0,296.0,126.0,360.0,294.0,482.0,334.0,172.0,308.0,300.0,396.0,290.0,316.0,352.0,208.0,190.0,346.0,382.0,324.0,160.0,276.0,290.0,170.0,208.0,430.0,200.0,276.0,200.0,92.0,164.0,472.0,184.0,196.0,210.0,116.0,112.6666667
855,4,SOUTH,252,543.0,447.0,519.0,585.0,447.0,369.0,459.0,635.0,447.0,300.0,231.0,417.0,399.0,411.0,441.0,525.0,315.0,192.0,309.0,474.0,429.0,279.0,153.0,219.0,3.0,279.0,447.0,303.0,459.0,63.0,465.0,375.0,255.0,213.0,219.0,189.0,165.0,15.0
856,4,SOUTH,253,911.0,911.0,721.0,379.0,571.0,379.0,328.0,565.0,412.0,364.0,469.0,574.0,493.0,535.0,331.0,235.0,157.0,223.0,418.0,145.0,415.0,220.0,154.0,328.0,1.0,190.0,319.0,1.0,553.0,229.0,268.0,247.0,133.0,85.0,325.0,1.0,1.0,13.0
858,4,SOUTH,419,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,68.66666667,68.0,50.0,18.0,14.0,44.0,28.0,14.0,50.0,42.0,4.0,44.0,32.0,52.0,77.33333333,82.0,30.0,54.0,46.0,54.0,14.0,14.0,10.0,10.0
859,4,SOUTH,254,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,278.0,220.0,268.0,169.0,88.0,115.0,208.0,136.0,202.0,133.0,253.0,4.0,169.0,160.0,289.0,239.0,4.0,265.0,196.0,70.0,217.0,82.0,61.0,88.0,46.0
860,4,SOUTH,331,355.3333333,282.0,274.0,182.0,482.0,198.0,320.0,386.0,322.0,328.0,406.0,394.0,398.0,330.0,278.0,316.0,226.0,270.0,214.0,388.0,190.0,186.0,390.0,92.0,80.0,138.0,258.0,226.0,186.0,266.0,262.0,334.0,250.0,194.0,118.0,122.0,158.0,62.0
